iter	Passed	Remaining
4784	70346	35489
4785	70360	35474
4786	70371	35457
4787	70382	35441
4788	70392	35424
4789	70403	35407
4790	70414	35391
4791	70425	35374
4792	70436	35357
4793	70446	35340
4794	70456	35323
4795	70467	35307
4796	70478	35290
4797	70489	35274
4798	70498	35256
4799	70507	35238
4800	70517	35221
4801	70527	35204
4802	70536	35187
4803	70545	35169
4804	70553	35152
4805	70564	35135
4806	70575	35118
4807	70585	35102
4808	70596	35085
4809	70605	35068
4810	70617	35051
4811	70627	35034
4812	70636	35017
4813	70646	35000
4814	70657	34984
4815	70667	34966
4816	70679	34950
4817	70689	34934
4818	70698	34916
4819	70707	34899
4820	70717	34882
4821	70727	34865
4822	70738	34848
4823	70750	34832
4824	70761	34816
4825	70770	34798
4826	70779	34781
4827	70788	34763
4828	70798	34747
4829	70808	34730
4830	70819	34713
4831	70829	34696
4832	70839	34679
4833	70848	34662
4834	70858	34645
4835	70867	34627
4836	70876	34610
4837	70889	34594
4838	70898	34577
4839	70908	34560
4840	70917	34543
4841	70927	34526
4842	70937	34509
4843	70946	34491
4844	70955	34474
4845	70965	34457
4846	70974	34440
4847	70985	34423
4848	70996	34407
4849	71005	34389
4850	71015	34373
4851	71026	34356
4852	71035	34339
4853	71046	34322
4854	71054	34305
4855	71064	34288
4856	71073	34271
4857	71083	34254
4858	71093	34237
4859	71101	34219
4860	71107	34200
4861	71116	34183
4862	71127	34166
4863	71229	34194
4864	71240	34177
4865	71248	34160
4866	71257	34142
4867	71267	34125
4868	71276	34108
4869	71285	34091
4870	71294	34073
4871	71303	34056
4872	71311	34038
4873	71319	34021
4874	71327	34003
4875	71337	33986
4876	71346	33968
4877	71356	33951
4878	71365	33934
4879	71374	33917
4880	71383	33900
4881	71391	33882
4882	71400	33864
4883	71408	33847
4884	71417	33830
4885	71426	33812
4886	71434	33795
4887	71442	33777
4888	71450	33759
4889	71458	33741
4890	71467	33724
4891	71475	33707
4892	71484	33689
4893	71492	33671
4894	71501	33654
4895	71510	33637
4896	71518	33619
4897	71526	33602
4898	71534	33584
4899	71543	33566
4900	71550	33548
4901	71561	33532
4902	71569	33514
4903	71577	33497
4904	71585	33479
4905	71593	33462
4906	71601	33444
4907	71609	33426
4908	71617	33408
4909	71625	33391
4910	71633	33373
4911	71642	33356
4912	71649	33338
4913	71657	33320
4914	71665	33303
4915	71675	33286
4916	71684	33269
4917	71696	33253
4918	71706	33236
4919	71714	33219
4920	71723	33201
4921	71733	33184
4922	71741	33167
4923	71750	33150
4924	71758	33132
4925	71768	33116
4926	71822	33119
4927	71876	33123
4928	71907	33116
4929	71916	33098
4930	71923	33081
4931	71933	33064
4932	71940	33046
4933	71949	33028
4934	71956	33011
4935	71965	32993
4936	71973	32976
4937	71981	32958
4938	71989	32941
4939	71998	32923
4940	72006	32906
4941	72015	32889
4942	72023	32871
4943	72031	32854
4944	72038	32836
4945	72046	32818
4946	72054	32800
4947	72063	32783
4948	72072	32767
4949	72081	32749
4950	72088	32731
4951	72097	32714
4952	72105	32697
4953	72113	32679
4954	72121	32662
4955	72128	32644
4956	72137	32626
4957	72144	32609
4958	72152	32591
4959	72160	32574
4960	72168	32556
4961	72176	32539
4962	72184	32521
4963	72193	32504
4964	72201	32487
4965	72209	32469
4966	72220	32453
4967	72246	32444
4968	72330	32460
4969	72338	32443
4970	72346	32425
4971	72355	32408
4972	72363	32391
4973	72371	32373
4974	72380	32356
4975	72391	32340
4976	72398	32322
4977	72406	32305
4978	72414	32287
4979	72422	32270
4980	72431	32253
4981	72439	32235
4982	72447	32218
4983	72455	32200
4984	72464	32183
4985	72471	32166
4986	72480	32148
4987	72489	32131
4988	72497	32114
4989	72506	32097
4990	72516	32081
4991	72526	32064
4992	72534	32047
4993	72543	32029
4994	72551	32012
4995	72560	31995
4996	72569	31978
4997	72579	31962
4998	72587	31944
4999	72597	31928
5000	72607	31911
5001	72616	31894
5002	72625	31877
5003	72633	31860
5004	72642	31843
5005	72653	31827
5006	72663	31811
5007	72673	31794
5008	72682	31777
5009	72691	31761
5010	72700	31743
5011	72710	31727
5012	72719	31710
5013	72728	31693
5014	72738	31677
5015	72748	31660
5016	72759	31644
5017	72821	31650
5018	72844	31639
5019	72858	31625
5020	72868	31608
5021	72877	31591
5022	72888	31575
5023	72897	31558
5024	72907	31542
5025	72916	31525
5026	72925	31508
5027	72934	31491
5028	72943	31474
5029	72955	31459
5030	72964	31442
5031	72973	31425
5032	72984	31409
5033	72995	31393
5034	73004	31376
5035	73013	31360
5036	73022	31343
5037	73032	31326
5038	73041	31309
5039	73050	31293
5040	73059	31276
5041	73068	31259
5042	73077	31242
5043	73087	31225
5044	73097	31209
5045	73107	31193
5046	73115	31175
5047	73124	31159
5048	73132	31141
5049	73141	31124
5050	73149	31107
5051	73158	31091
5052	73167	31074
5053	73176	31057
5054	73185	31040
5055	73195	31023
5056	73204	31007
5057	73213	30990
5058	73226	30975
5059	73235	30958
5060	73243	30941
5061	73252	30924
5062	73260	30907
5063	73269	30890
5064	73277	30873
5065	73286	30856
5066	73294	30839
5067	73304	30823
5068	73314	30806
5069	73523	30874
5070	73533	30857
5071	73541	30840
5072	73549	30823
5073	73559	30806
5074	73567	30789
5075	73575	30772
5076	73583	30755
5077	73590	30737
5078	73599	30720
5079	73606	30703
5080	73614	30685
5081	73622	30668
5082	73630	30651
5083	73638	30634
5084	73645	30616
5085	73653	30599
5086	73665	30584
5087	73674	30567
5088	73683	30550
5089	73691	30533
5090	73700	30516
5091	73709	30499
5092	73718	30483
5093	73726	30466
5094	73735	30449
5095	73742	30431
5096	73752	30415
5097	73762	30398
5098	73771	30382
5099	73780	30365
5100	73790	30349
5101	73799	30332
5102	73809	30316
5103	73819	30300
5104	73829	30284
5105	73841	30268
5106	73852	30252
5107	73865	30237
5108	73876	30221
5109	73886	30205
5110	73894	30188
5111	73904	30171
5112	73914	30155
5113	73924	30139
5114	73934	30123
5115	73945	30107
5116	73964	30094
5117	73981	30081
5118	74000	30068
5119	74014	30053
5120	74030	30040
5121	74043	30025
5122	74056	30010
5123	74067	29994
5124	74080	29979
5125	74091	29963
5126	74103	29947
5127	74115	29932
5128	74127	29916
5129	74138	29901
5130	74148	29884
5131	74158	29868
5132	74170	29853
5133	74182	29837
5134	74196	29823
5135	74208	29807
5136	74219	29791
5137	74231	29776
5138	74242	29760
5139	74253	29744
5140	74265	29729
5141	74277	29713
5142	74288	29698
5143	74297	29681
5144	74308	29665
5145	74318	29649
5146	74327	29632
5147	74338	29616
5148	74348	29600
5149	74358	29584
5150	74368	29568
5151	74377	29551
5152	74386	29535
5153	74395	29518
5154	74405	29502
5155	74415	29486
5156	74425	29469
5157	74435	29453
5158	74445	29437
5159	74457	29422
5160	74465	29405
5161	74475	29388
5162	74483	29372
5163	74491	29355
5164	74500	29338
5165	74509	29322
5166	74606	29340
5167	74613	29322
5168	74620	29305
5169	74628	29288
5170	74638	29272
5171	74646	29255
5172	74654	29238
5173	74662	29221
5174	74669	29204
5175	74678	29187
5176	74685	29170
5177	74692	29153
5178	74699	29135
5179	74707	29118
5180	74714	29101
5181	74723	29084
5182	74732	29068
5183	74741	29051
5184	74749	29034
5185	74759	29018
5186	74767	29001
5187	74776	28985
5188	74784	28968
5189	74793	28951
5190	74801	28934
5191	74811	28918
5192	74820	28902
5193	74829	28885
5194	74837	28869
5195	74845	28852
5196	74854	28835
5197	74863	28819
5198	74872	28802
5199	74881	28785
5200	74890	28769
5201	74899	28753
5202	74908	28736
5203	74917	28720
5204	74925	28703
5205	74935	28687
5206	74947	28672
5207	74959	28656
5208	74968	28640
5209	74978	28624
5210	74988	28608
5211	74997	28591
5212	75008	28575
5213	75017	28559
5214	75028	28543
5215	75037	28527
5216	75049	28512
5217	75062	28497
5218	75072	28481
5219	75082	28465
5220	75092	28449
5221	75102	28433
5222	75112	28416
5223	75122	28401
5224	75134	28385
5225	75145	28370
5226	75155	28354
5227	75166	28338
5228	75177	28322
5229	75190	28307
5230	75202	28292
5231	75215	28277
5232	75227	28262
5233	75243	28248
5234	75305	28252
5235	75334	28243
5236	75364	28234
5237	75380	28220
5238	75405	28210
5239	75422	28197
5240	75437	28182
5241	75450	28167
5242	75463	28153
5243	75476	28138
5244	75488	28122
5245	75499	28107
5246	75510	28091
5247	75522	28076
5248	75533	28060
5249	75548	28046
5250	75562	28031
5251	75572	28016
5252	75582	27999
5253	75593	27984
5254	75714	28009
5255	75722	27992
5256	75731	27976
5257	75739	27959
5258	75750	27943
5259	75758	27927
5260	75768	27910
5261	75777	27894
5262	75785	27877
5263	75794	27861
5264	75802	27844
5265	75810	27828
5266	75818	27811
5267	75827	27794
5268	75834	27777
5269	75843	27761
5270	75851	27744
5271	75861	27728
5272	75870	27712
5273	75878	27695
5274	75887	27679
5275	75894	27662
5276	75906	27646
5277	75914	27630
5278	75923	27613
5279	75931	27597
5280	75940	27580
5281	75950	27564
5282	75959	27548
5283	75968	27532
5284	75976	27515
5285	75984	27498
5286	75992	27482
5287	76001	27465
5288	76010	27449
5289	76020	27433
5290	76029	27417
5291	76042	27402
5292	76052	27386
5293	76062	27370
5294	76071	27354
5295	76080	27337
5296	76088	27321
5297	76101	27306
5298	76116	27292
5299	76129	27277
5300	76143	27262
5301	76163	27250
5302	76226	27253
5303	76247	27241
5304	76257	27225
5305	76266	27209
5306	76276	27193
5307	76285	27176
5308	76294	27160
5309	76304	27144
5310	76313	27128
5311	76323	27112
5312	76332	27096
5313	76340	27079
5314	76351	27064
5315	76360	27047
5316	76370	27031
5317	76379	27015
5318	76387	26999
5319	76396	26982
5320	76406	26966
5321	76414	26950
5322	76423	26933
5323	76431	26917
5324	76440	26901
5325	76448	26884
5326	76457	26868
5327	76464	26851
5328	76472	26835
5329	76482	26819
5330	76491	26802
5331	76501	26786
5332	76509	26770
5333	76518	26754
5334	76526	26737
5335	76534	26721
5336	76542	26704
5337	76550	26687
5338	76559	26671
5339	76567	26655
5340	76575	26638
5341	76584	26622
5342	76591	26605
5343	76600	26589
5344	76608	26572
5345	76618	26557
5346	76626	26540
5347	76634	26524
5348	76643	26507
5349	76652	26491
5350	76660	26475
5351	76668	26458
5352	76677	26442
5353	76685	26426
5354	76695	26410
5355	76703	26393
5356	76804	26409
5357	76811	26392
5358	76818	26375
5359	76826	26359
5360	76834	26342
5361	76841	26325
5362	76848	26308
5363	76855	26291
5364	76862	26275
5365	76870	26258
5366	76877	26241
5367	76884	26224
5368	76894	26209
5369	76901	26192
5370	76908	26175
5371	76915	26158
5372	76923	26142
5373	76931	26125
5374	76939	26109
5375	76947	26092
5376	76954	26076
5377	76962	26059
5378	76969	26042
5379	76977	26026
5380	76985	26009
5381	76993	25993
5382	77000	25976
5383	77008	25960
5384	77017	25944
5385	77027	25928
5386	77035	25912
5387	77042	25895
5388	77050	25879
5389	77058	25862
5390	77065	25845
5391	77073	25829
5392	77080	25812
5393	77088	25796
5394	77096	25779
5395	77103	25763
5396	77111	25746
5397	77119	25730
5398	77126	25713
5399	77134	25697
5400	77142	25681
5401	77151	25664
5402	77161	25649
5403	77170	25632
5404	77177	25616
5405	77185	25600
5406	77193	25583
5407	77200	25567
5408	77208	25550
5409	77216	25534
5410	77224	25517
5411	77232	25501
5412	77241	25485
5413	77250	25469
5414	77259	25453
5415	77267	25437
5416	77276	25421
5417	77284	25404
5418	77294	25389
5419	77303	25373
5420	77311	25356
5421	77320	25340
5422	77329	25324
5423	77338	25308
5424	77350	25293
5425	77359	25277
5426	77372	25263
5427	77382	25247
5428	77391	25231
5429	77400	25215
5430	77408	25199
5431	77418	25183
5432	77429	25168
5433	77440	25153
5434	77448	25137
5435	77458	25121
5436	77467	25105
5437	77476	25089
5438	77488	25074
5439	77498	25058
5440	77507	25042
5441	77518	25027
5442	77529	25012
5443	77539	24996
5444	77549	24981
5445	77562	24966
5446	77572	24950
5447	77582	24935
5448	77592	24919
5449	77600	24903
5450	77610	24887
5451	77618	24871
5452	77628	24855
5453	77637	24839
5454	77647	24824
5455	77656	24808
5456	77665	24792
5457	77675	24777
5458	77684	24761
5459	77694	24745
5460	77706	24730
5461	77714	24714
5462	77723	24698
5463	77732	24682
5464	77741	24666
5465	77750	24650
5466	77759	24634
5467	77768	24619
5468	77777	24603
5469	77788	24588
5470	77902	24605
5471	77913	24589
5472	77921	24573
5473	77929	24557
5474	77939	24542
5475	77949	24526
5476	77959	24511
5477	77969	24495
5478	77977	24479
5479	77988	24464
5480	78001	24449
5481	78014	24434
5482	78024	24419
5483	78037	24404
5484	78051	24390
5485	78061	24374
5486	78071	24359
5487	78081	24343
5488	78090	24327
5489	78104	24313
5490	78118	24299
5491	78134	24285
5492	78145	24270
5493	78159	24255
5494	78168	24240
5495	78177	24224
5496	78186	24208
5497	78194	24192
5498	78202	24176
5499	78211	24160
5500	78220	24144
5501	78230	24128
5502	78238	24112
5503	78246	24096
5504	78255	24080
5505	78266	24065
5506	78277	24050
5507	78286	24034
5508	78295	24018
5509	78303	24002
5510	78312	23986
5511	78322	23971
5512	78330	23955
5513	78341	23939
5514	78352	23924
5515	78367	23910
5516	78395	23900
5517	78455	23900
5518	78492	23893
5519	78502	23877
5520	78531	23868
5521	78542	23852
5522	78552	23837
5523	78561	23821
5524	78571	23806
5525	78582	23790
5526	78592	23775
5527	78602	23759
5528	78611	23744
5529	78620	23728
5530	78629	23712
5531	78639	23696
5532	78648	23681
5533	78657	23665
5534	78666	23649
5535	78676	23634
5536	78685	23618
5537	78695	23602
5538	78703	23586
5539	78715	23571
5540	78724	23556
5541	78734	23540
5542	78744	23525
5543	78753	23509
5544	78763	23494
5545	78771	23478
5546	78781	23462
5547	78790	23446
5548	78798	23430
5549	78807	23415
5550	78816	23399
5551	78825	23383
5552	78833	23367
5553	78844	23352
5554	78855	23337
5555	78863	23321
5556	78871	23305
5557	78880	23289
5558	78889	23273
5559	78897	23257
5560	79055	23285
5561	79110	23283
5562	79118	23267
5563	79125	23251
5564	79133	23235
5565	79140	23218
5566	79147	23202
5567	79154	23186
5568	79161	23169
5569	79168	23153
5570	79175	23137
5571	79182	23121
5572	79189	23104
5573	79196	23088
5574	79204	23072
5575	79213	23056
5576	79220	23040
5577	79227	23024
5578	79235	23008
5579	79243	22991
5580	79251	22976
5581	79258	22959
5582	79266	22943
5583	79273	22927
5584	79281	22911
5585	79289	22895
5586	79297	22879
5587	79304	22863
5588	79312	22847
5589	79320	22831
5590	79328	22815
5591	79335	22799
5592	79345	22783
5593	79354	22768
5594	79363	22752
5595	79370	22736
5596	79379	22720
5597	79387	22704
5598	79396	22688
5599	79404	22672
5600	79412	22656
5601	79420	22641
5602	79429	22625
5603	79438	22609
5604	79446	22593
5605	79455	22578
5606	79465	22562
5607	79474	22546
5608	79482	22531
5609	79491	22515
5610	79500	22499
5611	79509	22484
5612	79518	22468
5613	79526	22452
5614	79531	22435
5615	79540	22420
5616	79550	22405
5617	79608	22403
5618	79631	22391
5619	79643	22376
5620	79653	22361
5621	79664	22346
5622	79674	22331
5623	79685	22315
5624	79695	22300
5625	79705	22285
5626	79716	22270
5627	79727	22255
5628	79736	22239
5629	79746	22224
5630	79755	22208
5631	79766	22193
5632	79775	22178
5633	79784	22162
5634	79794	22147
5635	79803	22131
5636	79814	22116
5637	79825	22101
5638	79835	22086
5639	79846	22071
5640	79858	22056
5641	79869	22041
5642	79882	22026
5643	79895	22012
5644	79906	21997
5645	79917	21982
5646	79928	21967
5647	79939	21952
5648	79951	21937
5649	79962	21922
5650	79974	21907
5651	79986	21892
5652	79997	21877
5653	80009	21863
5654	80022	21848
5655	80037	21834
5656	80049	21820
5657	80060	21805
5658	80071	21790
5659	80085	21775
5660	80215	21793
5661	80223	21777
5662	80232	21761
5663	80241	21746
5664	80251	21730
5665	80262	21715
5666	80269	21699
5667	80278	21684
5668	80287	21668
5669	80295	21652
5670	80304	21637
5671	80312	21621
5672	80320	21605
5673	80328	21589
5674	80336	21574
5675	80346	21558
5676	80356	21543
5677	80366	21528
5678	80374	21512
5679	80383	21496
5680	80393	21481
5681	80403	21466
5682	80409	21450
5683	80417	21434
5684	80430	21419
5685	80440	21404
5686	80450	21389
5687	80460	21374
5688	80472	21359
5689	80482	21344
5690	80494	21329
5691	80504	21314
5692	80513	21298
5693	80524	21283
5694	80533	21268
5695	80546	21253
5696	80556	21238
5697	80567	21223
5698	80577	21208
5699	80589	21193
5700	80598	21178
5701	80609	21163
5702	80619	21147
5703	80628	21132
5704	80640	21117
5705	80651	21102
5706	80661	21087
5707	80671	21072
5708	80685	21058
5709	80695	21043
5710	80704	21027
5711	80714	21012
5712	80723	20996
5713	80733	20981
5714	80743	20966
5715	80752	20950
5716	80762	20935
5717	80770	20920
5718	80780	20904
5719	80788	20889
5720	80799	20874
5721	80808	20858
5722	80818	20843
5723	80828	20828
5724	80841	20813
5725	80852	20799
5726	80864	20784
5727	80873	20769
5728	80881	20753
5729	80891	20738
5730	80900	20722
5731	80910	20707
5732	80919	20692
5733	80927	20676
5734	80936	20660
5735	80944	20645
5736	80955	20630
5737	80964	20614
5738	80973	20599
5739	80983	20584
5740	80991	20568
5741	81001	20553
5742	81011	20538
5743	81020	20523
5744	81033	20508
5745	81044	20493
5746	81054	20478
5747	81066	20463
5748	81077	20449
5749	81092	20435
5750	81105	20420
5751	81115	20405
5752	81123	20390
5753	81132	20374
5754	81142	20359
5755	81151	20344
5756	81161	20329
5757	81170	20313
5758	81179	20298
5759	81190	20283
5760	81201	20268
5761	81324	20281
5762	81333	20266
5763	81340	20250
5764	81348	20234
5765	81359	20220
5766	81367	20204
5767	81374	20188
5768	81381	20172
5769	81389	20156
5770	81396	20141
5771	81403	20125
5772	81411	20109
5773	81418	20093
5774	81426	20078
5775	81433	20062
5776	81441	20046
5777	81448	20030
5778	81457	20015
5779	81464	19999
5780	81472	19984
5781	81480	19968
5782	81488	19952
5783	81497	19937
5784	81506	19922
5785	81513	19906
5786	81521	19890
5787	81528	19875
5788	81536	19859
5789	81544	19843
5790	81552	19828
5791	81559	19812
5792	81567	19796
5793	81574	19781
5794	81583	19765
5795	81591	19750
5796	81598	19734
5797	81606	19719
5798	81613	19703
5799	81621	19687
5800	81630	19672
5801	81638	19656
5802	81646	19641
5803	81654	19625
5804	81662	19610
5805	81670	19594
5806	81679	19579
5807	81687	19563
5808	81695	19548
5809	81738	19541
5810	81768	19530
5811	81803	19521
5812	81814	19507
5813	81824	19492
5814	81842	19479
5815	81859	19465
5816	81867	19450
5817	81876	19434
5818	81884	19419
5819	81894	19404
5820	81903	19388
5821	81912	19373
5822	81920	19358
5823	81929	19342
5824	81938	19327
5825	81947	19312
5826	81956	19297
5827	81964	19281
5828	81972	19266
5829	81980	19250
5830	81989	19235
5831	81997	19219
5832	82006	19204
5833	82014	19189
5834	82023	19173
5835	82031	19158
5836	82039	19142
5837	82047	19127
5838	82055	19112
5839	82063	19096
5840	82071	19081
5841	82083	19066
5842	82091	19051
5843	82099	19035
5844	82107	19020
5845	82114	19004
5846	82123	18989
5847	82131	18973
5848	82138	18958
5849	82147	18943
5850	82154	18927
5851	82163	18912
5852	82171	18896
5853	82180	18881
5854	82188	18866
5855	82196	18850
5856	82204	18835
5857	82215	18820
5858	82223	18805
5859	82231	18789
5860	82239	18774
5861	82248	18759
5862	82255	18743
5863	82264	18728
5864	82272	18712
5865	82280	18697
5866	82289	18682
5867	82298	18667
5868	82307	18652
5869	82420	18660
5870	82428	18645
5871	82437	18629
5872	82446	18614
5873	82457	18599
5874	82463	18584
5875	82471	18568
5876	82479	18553
5877	82486	18537
5878	82495	18522
5879	82504	18507
5880	82512	18491
5881	82520	18476
5882	82528	18461
5883	82537	18446
5884	82545	18430
5885	82553	18415
5886	82561	18399
5887	82569	18384
5888	82578	18369
5889	82588	18354
5890	82597	18339
5891	82606	18324
5892	82614	18308
5893	82624	18294
5894	82634	18279
5895	82643	18263
5896	82652	18248
5897	82661	18233
5898	82669	18218
5899	82678	18203
5900	82688	18188
5901	82697	18173
5902	82705	18157
5903	82711	18142
5904	82719	18126
5905	82728	18111
5906	82737	18096
5907	82746	18081
5908	82756	18066
5909	82765	18051
5910	82773	18036
5911	82782	18021
5912	82791	18006
5913	82800	17990
5914	82808	17975
5915	82817	17960
5916	82827	17945
5917	82837	17930
5918	82847	17916
5919	82861	17902
5920	82876	17888
5921	82933	17883
5922	82956	17871
5923	82965	17856
5924	82977	17841
5925	82986	17826
5926	82995	17811
5927	83004	17796
5928	83012	17781
5929	83021	17766
5930	83030	17751
5931	83039	17736
5932	83048	17721
5933	83058	17706
5934	83069	17691
5935	83079	17676
5936	83089	17661
5937	83098	17646
5938	83107	17631
5939	83116	17616
5940	83125	17601
5941	83135	17586
5942	83143	17571
5943	83153	17556
5944	83163	17541
5945	83172	17526
5946	83181	17511
5947	83191	17496
5948	83200	17482
5949	83211	17467
5950	83220	17452
5951	83230	17437
5952	83239	17422
5953	83248	17407
5954	83258	17392
5955	83268	17377
5956	83278	17363
5957	83288	17348
5958	83297	17333
5959	83306	17318
5960	83316	17303
5961	83325	17288
5962	83337	17274
5963	83346	17259
5964	83356	17244
5965	83366	17229
5966	83376	17214
5967	83388	17200
5968	83399	17185
5969	83430	17175
5970	83526	17178
5971	83534	17162
5972	83543	17147
5973	83552	17132
5974	83562	17118
5975	83571	17103
5976	83581	17088
5977	83589	17073
5978	83598	17057
5979	83607	17043
5980	83616	17028
5981	83623	17012
5982	83632	16997
5983	83640	16982
5984	83648	16967
5985	83655	16951
5986	83664	16936
5987	83671	16921
5988	83680	16906
5989	83688	16891
5990	83696	16876
5991	83703	16860
5992	83712	16845
5993	83719	16830
5994	83728	16815
5995	83736	16800
5996	83746	16785
5997	83753	16770
5998	83762	16755
5999	83769	16739
6000	83777	16724
6001	83785	16709
6002	83793	16694
6003	83801	16679
6004	83809	16664
6005	83817	16648
6006	83825	16633
6007	83832	16618
6008	83841	16603
6009	83848	16588
6010	83856	16573
6011	83863	16557
6012	83871	16542
6013	83880	16527
6014	83888	16512
6015	83896	16497
6016	83905	16482
6017	83913	16467
6018	83923	16452
6019	83932	16437
6020	83944	16423
6021	83958	16409
6022	83971	16395
6023	83988	16382
6024	84002	16368
6025	84012	16353
6026	84023	16339
6027	84034	16324
6028	84043	16309
6029	84054	16295
6030	84065	16280
6031	84075	16265
6032	84085	16251
6033	84095	16236
6034	84104	16221
6035	84114	16206
6036	84123	16192
6037	84132	16177
6038	84140	16162
6039	84148	16146
6040	84156	16131
6041	84164	16116
6042	84172	16101
6043	84181	16086
6044	84191	16072
6045	84200	16057
6046	84208	16042
6047	84216	16027
6048	84223	16012
6049	84231	15997
6050	84239	15982
6051	84247	15966
6052	84255	15951
6053	84263	15936
6054	84272	15921
6055	84280	15906
6056	84289	15892
6057	84296	15876
6058	84304	15861
6059	84313	15846
6060	84322	15832
6061	84330	15817
6062	84339	15802
6063	84347	15787
6064	84356	15772
6065	84364	15757
6066	84372	15742
6067	84380	15727
6068	84387	15712
6069	84395	15697
6070	84404	15682
6071	84411	15667
6072	84419	15652
6073	84427	15637
6074	84435	15622
6075	84442	15607
6076	84451	15592
6077	84460	15577
6078	84468	15562
6079	84476	15547
6080	84483	15532
6081	84491	15517
6082	84500	15502
6083	84509	15487
6084	84536	15476
6085	84628	15476
6086	84635	15461
6087	84644	15446
6088	84653	15431
6089	84662	15417
6090	84727	15412
6091	84782	15406
6092	84792	15391
6093	84820	15380
6094	84831	15365
6095	84840	15350
6096	84849	15336
6097	84858	15321
6098	84869	15306
6099	84880	15292
6100	84890	15277
6101	84900	15263
6102	84910	15248
6103	84919	15233
6104	84929	15219
6105	84938	15204
6106	84947	15189
6107	84956	15174
6108	84965	15160
6109	84976	15145
6110	84986	15130
6111	84997	15116
6112	85009	15102
6113	85020	15087
6114	85028	15072
6115	85038	15058
6116	85048	15043
6117	85058	15029
6118	85068	15014
6119	85078	14999
6120	85090	14985
6121	85101	14971
6122	85110	14956
6123	85120	14942
6124	85132	14927
6125	85143	14913
6126	85153	14898
6127	85163	14884
6128	85173	14869
6129	85182	14854
6130	85191	14840
6131	85200	14825
6132	85210	14810
6133	85218	14795
6134	85227	14781
6135	85237	14766
6136	85247	14751
6137	85255	14737
6138	85265	14722
6139	85275	14708
6140	85285	14693
6141	85294	14678
6142	85303	14663
6143	85313	14649
6144	85322	14634
6145	85332	14620
6146	85342	14605
6147	85351	14590
6148	85360	14576
6149	85368	14561
6150	85378	14546
6151	85387	14531
6152	85396	14517
6153	85407	14502
6154	85418	14488
6155	85429	14474
6156	85442	14460
6157	85453	14445
6158	85463	14431
6159	85475	14417
6160	85488	14403
6161	85499	14388
6162	85509	14374
6163	85520	14359
6164	85530	14345
6165	85542	14331
6166	85555	14317
6167	85568	14302
6168	85578	14288
6169	85588	14274
6170	85599	14259
6171	85608	14245
6172	85619	14230
6173	85833	14249
6174	85841	14235
6175	85849	14220
6176	85859	14205
6177	85868	14190
6178	85876	14176
6179	85884	14161
6180	85892	14146
6181	85900	14131
6182	85909	14116
6183	85917	14101
6184	85926	14087
6185	85935	14072
6186	85944	14057
6187	85952	14043
6188	85961	14028
6189	85970	14013
6190	85978	13998
6191	85987	13984
6192	85996	13969
6193	86004	13954
6194	86012	13939
6195	86020	13924
6196	86028	13910
6197	86037	13895
6198	86045	13880
6199	86053	13865
6200	86062	13851
6201	86071	13836
6202	86078	13821
6203	86087	13806
6204	86095	13791
6205	86106	13777
6206	86116	13763
6207	86124	13748
6208	86134	13733
6209	86141	13718
6210	86150	13704
6211	86158	13689
6212	86166	13674
6213	86174	13659
6214	86183	13645
6215	86191	13630
6216	86199	13615
6217	86207	13600
6218	86216	13586
6219	86225	13571
6220	86233	13556
6221	86241	13541
6222	86249	13527
6223	86259	13512
6224	86268	13498
6225	86277	13483
6226	86288	13469
6227	86339	13461
6228	86352	13447
6229	86365	13433
6230	86373	13418
6231	86381	13403
6232	86389	13388
6233	86397	13374
6234	86406	13359
6235	86415	13344
6236	86423	13329
6237	86431	13315
6238	86439	13300
6239	86448	13285
6240	86457	13271
6241	86465	13256
6242	86473	13241
6243	86481	13227
6244	86489	13212
6245	86497	13197
6246	86505	13182
6247	86513	13168
6248	86521	13153
6249	86530	13138
6250	86538	13124
6251	86549	13109
6252	86556	13094
6253	86565	13080
6254	86572	13065
6255	86580	13050
6256	86589	13036
6257	86597	13021
6258	86604	13006
6259	86613	12991
6260	86620	12977
6261	86629	12962
6262	86638	12948
6263	86647	12933
6264	86655	12918
6265	86663	12904
6266	86671	12889
6267	86681	12874
6268	86688	12860
6269	86696	12845
6270	86704	12830
6271	86712	12816
6272	86721	12801
6273	86729	12786
6274	86737	12772
6275	86746	12757
6276	86755	12743
6277	86763	12728
6278	86772	12713
6279	86779	12699
6280	86787	12684
6281	86795	12669
6282	86804	12655
6283	86813	12640
6284	86842	12629
6285	86942	12627
6286	86949	12613
6287	86957	12598
6288	86965	12583
6289	86975	12569
6290	86985	12554
6291	86993	12540
6292	87001	12525
6293	87008	12510
6294	87016	12496
6295	87024	12481
6296	87033	12466
6297	87041	12452
6298	87050	12437
6299	87058	12423
6300	87067	12408
6301	87075	12394
6302	87084	12379
6303	87092	12364
6304	87100	12350
6305	87112	12336
6306	87121	12321
6307	87132	12307
6308	87142	12293
6309	87151	12278
6310	87161	12264
6311	87169	12249
6312	87177	12234
6313	87186	12220
6314	87194	12205
6315	87203	12191
6316	87212	12176
6317	87220	12162
6318	87230	12147
6319	87239	12133
6320	87252	12119
6321	87262	12105
6322	87273	12091
6323	87284	12076
6324	87297	12062
6325	87307	12048
6326	87317	12034
6327	87327	12020
6328	87337	12005
6329	87347	11991
6330	87357	11976
6331	87367	11962
6332	87376	11948
6333	87388	11934
6334	87398	11919
6335	87408	11905
6336	87417	11891
6337	87428	11876
