iter	RMSE
4777	21057.37889
4778	21056.98224
4779	21056.41349
4780	21055.39764
4781	21054.08718
4782	21053.63856
4783	21052.83216
4784	21051.61217
4785	21049.56778
4786	21049.09483
4787	21048.43874
4788	21047.38524
4789	21046.42127
4790	21045.40731
4791	21045.17452
4792	21044.55953
4793	21044.12563
4794	21043.39515
4795	21042.71915
4796	21042.31269
4797	21041.74182
4798	21041.24961
4799	21040.90958
4800	21040.66799
4801	21039.87294
4802	21039.02227
4803	21037.18478
4804	21036.54917
4805	21035.40556
4806	21034.82139
4807	21033.5592
4808	21032.68315
4809	21031.97705
4810	21029.83223
4811	21028.82307
4812	21027.87878
4813	21027.29017
4814	21026.35203
4815	21025.70917
4816	21025.04328
4817	21024.46161
4818	21023.36678
4819	21022.88357
4820	21022.00527
4821	21021.20054
4822	21020.80354
4823	21020.28194
4824	21018.92921
4825	21017.6626
4826	21016.76898
4827	21015.18786
4828	21014.12173
4829	21013.0921
4830	21012.05911
4831	21011.22181
4832	21010.29555
4833	21009.8667
4834	21008.58064
4835	21007.79184
4836	21007.25428
4837	21006.83186
4838	21006.10221
4839	21005.10086
4840	21004.7356
4841	21004.22189
4842	21003.40178
4843	21003.25568
4844	21002.57361
4845	21001.69889
4846	21000.06282
4847	20998.47124
4848	20997.40657
4849	20996.63206
4850	20996.00393
4851	20995.59542
4852	20994.71124
4853	20993.52052
4854	20992.98436
4855	20992.3067
4856	20991.87011
4857	20991.22967
4858	20990.50474
4859	20989.93931
4860	20989.92472
4861	20988.78056
4862	20987.86835
4863	20986.62298
4864	20985.99982
4865	20984.21758
4866	20983.99544
4867	20983.36446
4868	20982.58843
4869	20981.85986
4870	20981.13243
4871	20980.66215
4872	20979.97259
4873	20979.65616
4874	20979.1108
4875	20978.22333
4876	20976.983
4877	20974.54143
4878	20973.64862
4879	20973.05243
4880	20972.21027
4881	20970.9954
4882	20970.59817
4883	20969.78483
4884	20969.43282
4885	20968.63351
4886	20967.80694
4887	20966.6061
4888	20966.21485
4889	20965.59845
4890	20965.0269
4891	20964.36761
4892	20963.18103
4893	20961.65203
4894	20960.94637
4895	20960.27262
4896	20959.75586
4897	20959.32423
4898	20958.7209
4899	20957.35105
4900	20957.0112
4901	20956.39558
4902	20955.89894
4903	20955.3938
4904	20954.46768
4905	20953.84114
4906	20953.33615
4907	20952.71113
4908	20951.29096
4909	20950.66457
4910	20949.84925
4911	20949.25117
4912	20948.84929
4913	20948.40319
4914	20947.44891
4915	20946.77796
4916	20945.88313
4917	20944.65425
4918	20943.78888
4919	20942.07988
4920	20941.80989
4921	20940.7799
4922	20939.94698
4923	20939.69434
4924	20938.41021
4925	20937.30831
4926	20936.79096
4927	20935.91814
4928	20935.4645
4929	20935.18675
4930	20934.38969
4931	20933.87631
4932	20933.46232
4933	20931.92535
4934	20931.44172
4935	20929.85781
4936	20929.20714
4937	20928.6553
4938	20927.53174
4939	20926.08456
4940	20925.74651
4941	20924.70967
4942	20923.80377
4943	20923.4872
4944	20923.06229
4945	20922.91629
4946	20922.34092
4947	20920.68767
4948	20920.05293
4949	20919.26578
4950	20918.79461
4951	20917.34101
4952	20916.66858
4953	20915.46537
4954	20914.92042
4955	20914.6544
4956	20913.78944
4957	20913.4454
4958	20912.58796
4959	20912.48203
4960	20912.03772
4961	20911.6317
4962	20911.08516
4963	20909.17151
4964	20907.87556
4965	20907.70374
4966	20906.89895
4967	20906.33369
4968	20905.34731
4969	20904.93755
4970	20904.24269
4971	20903.61239
4972	20902.78459
4973	20901.08684
4974	20900.34395
4975	20899.07771
4976	20898.319
4977	20898.07458
4978	20896.98915
4979	20896.56443
4980	20895.72818
4981	20894.63122
4982	20894.13895
4983	20892.89181
4984	20892.03198
4985	20891.78366
4986	20890.93767
4987	20889.90148
4988	20889.34638
4989	20887.52852
4990	20886.38023
4991	20885.44087
4992	20884.35022
4993	20883.93121
4994	20882.57633
4995	20881.1678
4996	20880.29681
4997	20879.43789
4998	20879.20274
4999	20878.59326
5000	20877.72489
5001	20876.94652
5002	20876.39132
5003	20875.15745
5004	20874.73529
5005	20874.19812
5006	20872.0127
5007	20869.39601
5008	20869.10068
5009	20868.44639
5010	20867.95682
5011	20867.48651
5012	20865.98375
5013	20865.74168
5014	20865.15749
5015	20864.33476
5016	20863.84923
5017	20863.59254
5018	20861.85116
5019	20861.15528
5020	20860.96368
5021	20859.79165
5022	20858.83285
5023	20858.56624
5024	20857.9151
5025	20857.30215
5026	20856.64017
5027	20856.14565
5028	20855.41778
5029	20854.22605
5030	20853.85456
5031	20853.38666
5032	20852.19016
5033	20851.41818
5034	20850.61418
5035	20850.12146
5036	20849.19047
5037	20848.27887
5038	20847.9803
5039	20847.12073
5040	20846.68107
5041	20846.22425
5042	20845.37165
5043	20844.73364
5044	20844.00233
5045	20843.28761
5046	20842.76813
5047	20841.11514
5048	20840.72488
5049	20839.98445
5050	20839.69454
5051	20838.94849
5052	20838.38067
5053	20836.93632
5054	20835.63615
5055	20835.10926
5056	20833.83047
5057	20832.83574
5058	20832.30807
5059	20831.64236
5060	20830.7623
5061	20829.7899
5062	20828.99804
5063	20828.07417
5064	20827.45014
5065	20827.27341
5066	20826.1504
5067	20825.02274
5068	20824.34901
5069	20823.62489
5070	20823.49918
5071	20822.43808
5072	20822.02841
5073	20821.16599
5074	20820.86369
5075	20818.15656
5076	20817.63262
5077	20816.83255
5078	20816.12624
5079	20815.80503
5080	20815.35029
5081	20814.52467
5082	20813.89151
5083	20813.39608
5084	20813.28043
5085	20812.40809
5086	20811.87715
5087	20810.6027
5088	20810.01288
5089	20809.72413
5090	20808.97254
5091	20807.86
5092	20807.16765
5093	20806.36332
5094	20805.54377
5095	20805.31917
5096	20803.42509
5097	20802.78458
5098	20802.05244
5099	20801.45343
5100	20800.78316
5101	20800.10633
5102	20799.909
5103	20799.55858
5104	20797.95334
5105	20797.47485
5106	20796.9667
5107	20796.14034
5108	20795.70177
5109	20794.74332
5110	20793.39814
5111	20792.6988
5112	20791.84507
5113	20791.46295
5114	20790.86114
5115	20790.29223
5116	20789.38549
5117	20788.22184
5118	20787.7261
5119	20787.16054
5120	20786.72676
5121	20785.82461
5122	20785.04639
5123	20784.84166
5124	20784.3096
5125	20783.93845
5126	20783.23139
5127	20782.71402
5128	20781.97576
5129	20780.86393
5130	20780.26794
5131	20779.22111
5132	20778.56653
5133	20778.16123
5134	20777.74052
5135	20777.1512
5136	20776.54366
5137	20775.9732
5138	20774.33912
5139	20773.55253
5140	20772.6901
5141	20771.55
5142	20770.07762
5143	20769.89778
5144	20769.14055
5145	20768.81101
5146	20767.57747
5147	20766.86658
5148	20766.68474
5149	20765.84645
5150	20765.64313
5151	20763.98052
5152	20763.77535
5153	20762.99842
5154	20762.23775
5155	20761.21755
5156	20760.23627
5157	20759.24944
5158	20758.36138
5159	20757.50603
5160	20756.35256
5161	20755.96421
5162	20755.25571
5163	20753.82081
5164	20753.39222
5165	20752.59853
5166	20751.85759
5167	20751.32379
5168	20750.70793
5169	20750.35974
5170	20749.94391
5171	20748.87963
5172	20747.86476
5173	20747.29491
5174	20746.78223
5175	20746.17309
5176	20745.86598
5177	20745.31056
5178	20744.6739
5179	20744.00895
5180	20742.53059
5181	20741.90883
5182	20741.3896
5183	20738.98126
5184	20737.19178
5185	20736.36271
5186	20735.13662
5187	20734.59997
5188	20733.98642
5189	20733.3922
5190	20730.95112
5191	20730.10048
5192	20729.31501
5193	20728.27384
5194	20727.82921
5195	20727.42052
5196	20726.90641
5197	20726.12585
5198	20725.59577
5199	20725.10044
5200	20724.12017
5201	20723.46363
5202	20722.49906
5203	20721.48329
5204	20721.12436
5205	20719.90933
5206	20719.16276
5207	20717.42938
5208	20716.65916
5209	20716.4675
5210	20715.23583
5211	20714.58354
5212	20713.76261
5213	20713.51913
5214	20713.03007
5215	20712.64529
5216	20712.0526
5217	20711.44247
5218	20710.87643
5219	20710.48499
5220	20709.68324
5221	20709.10723
5222	20708.68105
5223	20707.71554
5224	20706.32608
5225	20704.04575
5226	20703.40998
5227	20702.37333
5228	20701.81321
5229	20701.43123
5230	20700.46765
5231	20699.56643
5232	20698.48259
5233	20697.67462
5234	20697.08534
5235	20696.38501
5236	20695.92366
5237	20695.39094
5238	20693.93171
5239	20693.2303
5240	20692.54477
5241	20692.15764
5242	20691.7869
5243	20691.03007
5244	20689.4188
5245	20688.42337
5246	20688.05466
5247	20687.7294
5248	20687.27788
5249	20686.615
5250	20685.77048
5251	20683.95619
5252	20683.68494
5253	20683.18523
5254	20682.30282
5255	20681.34565
5256	20680.10062
5257	20679.84965
5258	20678.17325
5259	20677.29863
5260	20676.64107
5261	20676.1656
5262	20675.46761
5263	20674.34665
5264	20673.52491
5265	20672.56928
5266	20672.09269
5267	20670.92065
5268	20669.358
5269	20669.13529
5270	20668.43567
5271	20667.80089
5272	20666.97654
5273	20666.614
5274	20665.19517
5275	20665.00406
5276	20662.97032
5277	20661.94908
5278	20661.65529
5279	20660.63344
5280	20660.24527
5281	20659.4799
5282	20659.02477
5283	20658.6559
5284	20658.35918
5285	20657.86463
5286	20657.2348
5287	20656.71452
5288	20655.13297
5289	20653.97266
5290	20653.19152
5291	20652.66601
5292	20651.71699
5293	20651.10998
5294	20649.3909
5295	20648.89921
5296	20648.61599
5297	20647.85001
5298	20646.88642
5299	20645.25326
5300	20644.90985
5301	20644.2636
5302	20642.45645
5303	20641.86407
5304	20641.22055
5305	20640.76463
5306	20640.38327
5307	20639.6789
5308	20638.78583
5309	20638.04526
5310	20637.53334
5311	20636.66259
5312	20635.65189
5313	20635.19936
5314	20634.71722
5315	20634.40483
5316	20633.13326
5317	20632.14707
5318	20631.67649
5319	20630.77836
5320	20629.69921
5321	20629.01451
5322	20628.34042
5323	20627.69239
5324	20627.24634
5325	20627.01972
5326	20626.7096
5327	20626.27483
5328	20625.78773
5329	20625.06225
5330	20624.25755
5331	20623.70148
5332	20622.06129
5333	20620.49558
5334	20619.91178
5335	20619.33323
5336	20619.10902
5337	20618.52569
5338	20618.1206
5339	20617.49174
5340	20616.56877
5341	20615.45453
5342	20614.50069
5343	20613.02327
5344	20612.31795
5345	20611.16169
5346	20610.37223
5347	20609.94769
5348	20609.39965
5349	20609.1167
5350	20608.4967
5351	20607.70289
5352	20606.73623
5353	20606.55877
5354	20606.19561
5355	20605.72507
5356	20605.12667
5357	20604.87214
5358	20604.36357
5359	20602.72978
5360	20601.83542
5361	20601.52213
5362	20601.28102
5363	20600.93924
5364	20600.21548
5365	20599.23437
5366	20598.36462
5367	20597.60804
5368	20596.2413
5369	20595.98844
5370	20595.50837
5371	20594.22177
5372	20593.35488
5373	20591.9512
5374	20591.57816
5375	20590.61068
5376	20590.24849
5377	20589.82472
5378	20589.40065
5379	20587.90256
5380	20586.76979
5381	20585.62445
5382	20585.35812
5383	20584.7161
5384	20584.0666
5385	20583.54214
5386	20583.22622
5387	20582.43351
5388	20581.82411
5389	20581.53014
5390	20581.0439
5391	20579.47231
5392	20579.01657
5393	20577.96991
5394	20576.9612
5395	20576.13519
5396	20575.57123
5397	20575.06118
5398	20573.73603
5399	20571.99119
5400	20571.37194
5401	20570.80195
5402	20570.04477
5403	20569.35354
5404	20569.07341
5405	20568.43374
5406	20567.72159
5407	20566.84274
5408	20565.99219
5409	20565.31958
5410	20564.68707
5411	20564.07479
5412	20563.24827
5413	20562.42139
5414	20561.25994
5415	20560.80209
5416	20560.29553
5417	20559.67339
5418	20559.0318
5419	20558.5074
5420	20558.19291
5421	20557.63262
5422	20556.69462
5423	20555.61638
5424	20554.69482
5425	20554.45398
5426	20553.48976
5427	20553.07453
5428	20551.92299
5429	20551.37603
5430	20551.06275
5431	20549.41073
5432	20548.87938
5433	20547.936
5434	20547.46153
5435	20547.08876
5436	20546.46345
5437	20545.88833
5438	20545.31856
5439	20544.86019
5440	20544.09645
5441	20542.83628
5442	20542.59178
5443	20542.27132
5444	20541.4614
5445	20540.764
5446	20540.51111
5447	20540.28397
5448	20538.95973
5449	20538.63386
5450	20537.96407
5451	20537.58981
5452	20536.13909
5453	20534.39382
5454	20533.91994
5455	20533.49252
5456	20533.18704
5457	20532.49764
5458	20531.1977
5459	20530.1894
5460	20529.40404
5461	20528.86962
5462	20528.17492
5463	20527.72686
5464	20527.06077
5465	20526.29922
5466	20525.70419
5467	20524.54673
5468	20524.27027
5469	20523.44295
5470	20522.9239
5471	20521.66122
5472	20521.40421
5473	20520.92778
5474	20519.84251
5475	20518.99093
5476	20518.31718
5477	20517.93609
5478	20516.82523
5479	20516.13841
5480	20515.47158
5481	20515.11753
5482	20514.49011
5483	20514.24598
5484	20513.8869
5485	20513.42729
5486	20512.61736
5487	20512.24454
5488	20511.74033
5489	20511.38466
5490	20510.95967
5491	20510.60288
5492	20510.0122
5493	20509.39255
5494	20508.86778
5495	20508.04573
5496	20507.41162
5497	20507.13152
5498	20506.7547
5499	20506.13218
5500	20505.65577
5501	20504.43263
5502	20503.7015
5503	20503.31149
5504	20502.66789
5505	20500.75614
5506	20500.15378
5507	20499.4605
5508	20498.49118
5509	20498.29964
5510	20497.53863
5511	20496.97701
5512	20496.46436
5513	20496.17969
5514	20494.97887
5515	20494.38305
5516	20493.75446
5517	20493.22245
5518	20492.6142
5519	20492.35583
5520	20492.07252
5521	20491.90817
5522	20491.26822
5523	20490.40685
5524	20490.1018
5525	20489.21476
5526	20488.80221
5527	20488.11277
5528	20487.81578
5529	20486.97828
5530	20486.59397
5531	20486.0442
5532	20485.45639
5533	20484.60758
5534	20483.60348
5535	20483.22064
5536	20481.89486
5537	20481.47936
5538	20480.50672
5539	20480.11487
5540	20479.36444
5541	20478.7398
5542	20478.25185
5543	20477.25661
5544	20476.4128
5545	20475.99782
5546	20475.26125
5547	20474.34619
5548	20472.14391
5549	20471.87474
5550	20471.20598
5551	20470.21973
5552	20469.86927
5553	20468.96181
5554	20468.11246
5555	20467.75287
5556	20467.10015
5557	20466.58958
5558	20465.7951
5559	20465.19383
5560	20464.36481
5561	20464.13646
5562	20463.10424
5563	20462.61161
5564	20461.9677
5565	20461.01149
5566	20460.12425
5567	20459.449
5568	20458.50416
5569	20457.99592
5570	20456.99613
5571	20456.11966
5572	20454.27651
5573	20453.94389
5574	20453.34047
5575	20452.82206
5576	20451.28871
5577	20450.72688
5578	20449.84232
5579	20448.32411
5580	20447.83203
5581	20447.63297
5582	20447.15123
5583	20446.74918
5584	20445.96352
5585	20445.2755
5586	20444.81967
5587	20444.32417
5588	20443.87831
5589	20442.89539
5590	20442.14234
5591	20441.47325
5592	20440.02114
5593	20438.80056
5594	20438.24398
5595	20437.87441
5596	20436.40718
5597	20434.9504
5598	20434.18774
5599	20433.57846
5600	20432.64958
5601	20432.48612
5602	20431.88609
5603	20431.05931
5604	20430.55358
5605	20429.64585
5606	20428.92333
5607	20428.70602
5608	20427.79315
5609	20427.40766
5610	20426.87275
5611	20426.30166
5612	20425.76359
5613	20425.42296
5614	20425.4135
5615	20424.03646
5616	20423.29119
5617	20423.09639
5618	20422.01597
5619	20420.80004
5620	20420.46443
5621	20418.41732
5622	20417.93
5623	20417.11236
5624	20416.91041
5625	20415.8511
5626	20415.23228
5627	20414.50663
5628	20414.18469
5629	20413.6249
5630	20413.05293
5631	20412.56893
5632	20411.98709
5633	20411.77941
5634	20410.61353
5635	20410.0221
5636	20409.86522
5637	20409.13572
5638	20408.5451
5639	20408.05799
5640	20407.57285
5641	20406.81541
5642	20405.78883
5643	20404.96713
5644	20404.58736
5645	20403.98418
5646	20403.28222
5647	20402.91355
5648	20402.13867
5649	20401.30011
5650	20400.64737
5651	20400.02031
5652	20399.34135
5653	20398.27038
5654	20397.58987
5655	20396.97886
5656	20395.51316
5657	20395.02905
5658	20394.73187
5659	20394.33075
5660	20393.65905
5661	20392.04725
5662	20391.06796
5663	20390.6254
5664	20389.71616
5665	20389.04151
5666	20388.53031
5667	20388.06855
5668	20387.10936
5669	20386.66402
5670	20385.73914
5671	20385.39318
5672	20384.97481
5673	20384.17622
5674	20383.59996
5675	20382.94398
5676	20382.44458
5677	20382.05824
5678	20381.19571
5679	20380.52437
5680	20379.83772
5681	20379.44097
5682	20379.3889
5683	20378.83101
5684	20378.40099
5685	20376.11492
5686	20375.78854
5687	20375.31702
5688	20374.7765
5689	20374.0773
5690	20373.80317
5691	20373.68326
5692	20372.19857
5693	20371.79906
5694	20371.34604
5695	20370.75757
5696	20370.29016
5697	20368.23356
5698	20367.76837
5699	20367.19273
5700	20366.7256
5701	20366.40442
5702	20366.12333
5703	20364.82538
5704	20364.19111
5705	20363.71426
5706	20363.50849
5707	20363.0704
5708	20362.70733
5709	20361.79463
5710	20361.27208
5711	20360.53584
5712	20360.18362
5713	20359.50477
5714	20359.01946
5715	20358.61427
5716	20357.34698
5717	20356.93401
5718	20356.39161
5719	20355.90097
5720	20354.7928
5721	20353.69895
5722	20353.33668
5723	20352.83075
5724	20352.22391
5725	20351.15592
5726	20350.45229
5727	20350.08412
5728	20349.71598
5729	20348.84928
5730	20348.23037
5731	20347.47058
5732	20345.60576
5733	20345.37364
5734	20345.13884
5735	20344.666
5736	20343.69672
5737	20343.10938
5738	20342.20885
5739	20341.62101
5740	20340.77616
5741	20339.89971
5742	20339.48372
5743	20338.85014
5744	20338.28682
5745	20337.67647
5746	20337.23165
5747	20336.52987
5748	20335.97967
5749	20334.63912
5750	20334.21634
5751	20333.14399
5752	20332.65128
5753	20332.14411
5754	20331.58912
5755	20331.11472
5756	20330.69908
5757	20330.39797
5758	20329.95487
5759	20328.92586
5760	20328.68427
5761	20327.77649
5762	20327.35864
5763	20326.91686
5764	20326.52244
5765	20325.67267
5766	20325.15496
5767	20324.76618
5768	20323.9059
5769	20321.92235
5770	20320.58297
5771	20320.15422
5772	20319.94663
5773	20319.74911
5774	20319.3114
5775	20318.43148
5776	20317.4326
5777	20316.53502
5778	20315.79407
5779	20315.04028
5780	20314.61067
5781	20313.21129
5782	20312.31553
5783	20311.78259
5784	20311.2062
5785	20310.5158
5786	20309.71783
5787	20309.08677
5788	20308.77438
5789	20307.93749
5790	20307.0035
5791	20306.59358
5792	20306.37593
5793	20305.82218
5794	20305.32895
5795	20305.03143
5796	20304.27708
5797	20303.66274
5798	20303.60239
5799	20303.06952
5800	20302.81228
5801	20302.31808
5802	20300.14487
5803	20299.62763
5804	20299.51153
5805	20298.3616
5806	20297.02523
5807	20296.42616
5808	20295.53707
5809	20295.15618
5810	20294.52424
5811	20293.60128
5812	20293.18812
5813	20292.4426
5814	20291.81399
5815	20291.33461
5816	20290.96392
5817	20289.63932
5818	20289.04073
5819	20287.97069
5820	20285.50415
5821	20284.646
5822	20284.21805
5823	20283.10348
5824	20281.80221
5825	20281.59354
5826	20280.28061
5827	20279.40571
5828	20279.18141
5829	20277.31543
5830	20276.79019
5831	20276.2294
5832	20275.67114
5833	20274.99993
5834	20274.47355
5835	20274.44481
5836	20273.87538
5837	20272.82873
5838	20272.4465
5839	20271.41244
5840	20270.64397
5841	20269.94719
5842	20269.59301
5843	20268.36829
5844	20267.84776
5845	20267.57744
5846	20266.75214
5847	20266.08056
5848	20265.55267
5849	20265.35163
5850	20264.56532
5851	20263.79051
5852	20263.18873
5853	20262.80579
5854	20261.92125
5855	20261.05657
5856	20258.9211
5857	20258.56161
5858	20258.2828
5859	20257.15213
5860	20256.97806
5861	20256.27455
5862	20255.49075
5863	20254.28956
5864	20253.722
5865	20253.45806
5866	20252.94756
5867	20252.25472
5868	20252.08516
5869	20251.72629
5870	20251.47577
5871	20251.16444
5872	20250.16612
5873	20248.95949
5874	20248.91145
5875	20248.49548
5876	20247.97338
5877	20247.95113
5878	20247.06248
5879	20246.09056
5880	20245.50707
5881	20244.92642
5882	20244.40875
5883	20243.94663
5884	20243.56235
5885	20243.33708
5886	20242.88212
5887	20242.79836
5888	20241.87797
5889	20241.18506
5890	20240.53394
5891	20239.75476
5892	20239.04729
5893	20238.56435
5894	20238.02544
5895	20237.46781
5896	20237.18032
5897	20236.51891
5898	20235.92487
5899	20235.14512
5900	20234.1757
5901	20233.36165
5902	20232.19124
5903	20232.1549
5904	20231.52652
5905	20231.21559
5906	20230.61933
5907	20229.4747
5908	20228.13954
5909	20227.27371
5910	20226.93666
5911	20226.39815
5912	20225.81901
5913	20225.41571
5914	20225.23335
5915	20224.28794
5916	20224.03121
5917	20221.84974
5918	20221.19231
5919	20220.95628
5920	20220.40016
5921	20220.0165
5922	20218.97986
5923	20218.33036
5924	20216.74046
5925	20216.44006
5926	20215.61648
5927	20215.41587
5928	20214.867
5929	20214.58335
5930	20213.69316
5931	20213.06272
5932	20212.52533
5933	20211.83989
5934	20211.34598
5935	20210.79041
5936	20210.36445
5937	20209.56711
5938	20207.84202
5939	20207.12654
5940	20206.92012
5941	20206.48166
5942	20206.07917
5943	20205.4185
5944	20204.89827
5945	20204.39889
5946	20203.87264
5947	20202.58887
5948	20201.9004
5949	20201.43133
5950	20200.45588
5951	20199.77926
5952	20199.03752
5953	20198.67858
5954	20197.99066
5955	20197.13783
5956	20196.70578
5957	20195.58867
5958	20195.42542
5959	20194.33005
5960	20193.57825
5961	20193.16065
5962	20191.95338
5963	20191.7298
5964	20190.60662
5965	20189.84757
5966	20189.35884
5967	20188.45778
5968	20187.69962
5969	20186.96507
5970	20186.18305
5971	20185.46217
5972	20182.94518
5973	20182.3178
5974	20182.05565
5975	20181.90884
5976	20181.45472
5977	20181.16868
5978	20180.61452
5979	20179.77491
5980	20179.49677
5981	20178.9816
5982	20178.55041
5983	20177.38641
5984	20177.00831
5985	20176.24631
5986	20175.87886
5987	20175.37325
5988	20174.88137
5989	20174.07524
5990	20173.55352
5991	20173.05582
5992	20172.25876
5993	20171.86273
5994	20170.96385
5995	20170.66621
5996	20169.06512
5997	20168.34388
5998	20167.88189
5999	20167.43578
6000	20167.32747
6001	20166.40707
6002	20166.13711
6003	20165.0948
6004	20164.12179
6005	20163.67065
6006	20163.07024
6007	20162.03022
6008	20161.56119
6009	20160.6011
6010	20160.06166
6011	20159.55098
6012	20158.86357
6013	20158.40981
6014	20158.16288
6015	20157.70187
6016	20157.19726
6017	20156.60755
6018	20156.07687
6019	20155.15439
6020	20154.29917
6021	20153.59005
6022	20153.29047
6023	20152.58425
6024	20151.70855
6025	20151.32003
6026	20150.27484
6027	20149.86215
6028	20149.37714
6029	20148.88243
6030	20148.14125
6031	20147.12234
6032	20146.41667
6033	20145.8383
6034	20145.62782
6035	20145.22659
6036	20144.06214
6037	20143.38767
6038	20142.93708
6039	20142.57818
6040	20141.72171
6041	20141.51508
6042	20140.26248
6043	20138.69482
6044	20137.72079
6045	20137.27358
6046	20136.38206
6047	20135.53452
6048	20135.30248
6049	20134.87214
6050	20134.49078
6051	20134.02912
6052	20133.3963
6053	20131.20412
6054	20130.80711
6055	20129.70534
6056	20128.76098
6057	20128.44742
6058	20128.05818
6059	20127.68211
6060	20127.06888
6061	20126.85992
6062	20126.14508
6063	20125.51958
6064	20125.16867
6065	20124.3235
6066	20124.15844
6067	20123.63279
6068	20123.05182
6069	20121.3158
6070	20120.86394
6071	20120.29094
6072	20119.77559
6073	20118.6664
6074	20118.1199
6075	20117.14566
6076	20116.44387
6077	20116.05943
6078	20115.5787
6079	20115.39191
6080	20114.90383
6081	20114.41915
6082	20113.47967
6083	20112.71134
6084	20112.09575
6085	20111.29427
6086	20111.0739
6087	20110.51021
6088	20110.07069
6089	20109.76832
6090	20108.73467
6091	20108.38931
6092	20107.56748
6093	20107.21577
6094	20106.87414
6095	20105.9985
6096	20105.60571
6097	20104.8786
6098	20104.67565
6099	20103.83003
6100	20103.20502
6101	20102.77669
6102	20102.33993
6103	20101.5764
6104	20100.57779
6105	20099.81604
6106	20099.32639
6107	20098.85666
6108	20098.11306
6109	20097.47296
6110	20097.11838
6111	20096.76292
6112	20096.54022
6113	20096.122
6114	20096.04054
6115	20095.66691
6116	20095.20542
6117	20094.69291
6118	20094.09271
6119	20093.07617
6120	20091.75804
6121	20091.21005
6122	20090.46793
6123	20090.05255
6124	20089.8033
6125	20089.29481
6126	20088.26546
6127	20087.73631
6128	20087.08714
6129	20086.45631
6130	20086.20239
6131	20085.7348
6132	20084.83405
6133	20084.13171
6134	20083.13482
6135	20082.30475
6136	20081.85165
6137	20081.41302
6138	20080.98401
6139	20080.27573
6140	20079.07849
6141	20078.60361
6142	20078.0531
6143	20077.61902
6144	20076.43002
6145	20075.60221
6146	20073.19716
6147	20072.85521
6148	20071.90295
6149	20071.35168
6150	20070.38991
6151	20070.03066
6152	20069.43367
6153	20068.86232
6154	20068.60856
6155	20067.81286
6156	20067.40129
6157	20066.81751
6158	20066.13274
6159	20065.54617
6160	20064.59738
6161	20064.24543
6162	20063.35358
6163	20062.88094
6164	20061.96597
6165	20061.0368
6166	20060.49822
6167	20059.6678
6168	20059.20947
6169	20058.43633
6170	20058.00555
6171	20057.13474
6172	20056.61689
6173	20055.98013
6174	20055.77451
6175	20054.92245
6176	20053.92265
6177	20053.23603
6178	20051.86437
6179	20050.85569
6180	20049.72695
6181	20048.67802
6182	20047.87827
6183	20047.08482
6184	20045.55081
6185	20045.23796
6186	20044.9281
6187	20043.7352
6188	20043.18895
6189	20042.40284
6190	20041.497
6191	20040.7152
6192	20040.09904
6193	20039.78545
6194	20038.82601
6195	20037.88798
6196	20037.22379
6197	20036.39512
6198	20035.53726
6199	20034.57712
6200	20034.02006
6201	20033.36912
6202	20032.44348
6203	20032.16861
6204	20031.30553
6205	20030.97617
6206	20029.99508
6207	20029.17165
6208	20028.04042
6209	20027.81167
6210	20027.33838
6211	20026.77882
6212	20023.99861
6213	20023.31286
6214	20022.3121
6215	20021.6082
6216	20020.8771
6217	20020.49474
6218	20019.72295
6219	20018.85182
6220	20018.32376
6221	20017.70013
6222	20017.18502
6223	20016.39166
6224	20015.06598
6225	20014.52978
6226	20013.81586
6227	20013.39466
6228	20013.00596
6229	20012.37032
6230	20011.70857
6231	20011.19271
6232	20010.32751
6233	20009.20578
6234	20008.28218
6235	20007.80199
6236	20007.53253
6237	20006.54258
6238	20005.7009
6239	20004.93278
6240	20004.18746
6241	20003.6534
6242	20003.19666
6243	20002.63474
6244	20001.85964
6245	20000.76326
6246	20000.15298
6247	19999.15691
6248	19998.65906
6249	19998.06513
6250	19997.59112
6251	19996.83557
6252	19996.16565
6253	19995.59297
6254	19995.06226
6255	19994.32787
6256	19993.66628
6257	19992.99956
6258	19992.62247
6259	19992.08899
6260	19990.59948
6261	19989.82188
6262	19989.35659
6263	19988.37506
6264	19987.80807
6265	19987.528
6266	19987.06507
6267	19986.84422
6268	19986.53144
6269	19984.11833
6270	19983.66463
6271	19982.56861
6272	19981.57517
6273	19980.88606
6274	19980.45928
6275	19979.22923
6276	19978.2428
6277	19977.63382
6278	19977.19705
6279	19976.57128
6280	19974.73849
6281	19973.17793
6282	19972.73409
6283	19972.28423
6284	19971.1356
6285	19970.63991
6286	19969.99931
6287	19969.7461
6288	19968.87147
6289	19968.63179
6290	19968.30541
6291	19966.43719
6292	19965.53939
6293	19964.9726
6294	19964.55267
6295	19964.48684
6296	19963.79939
6297	19963.39675
6298	19962.88035
6299	19962.19772
6300	19961.31036
6301	19960.98186
6302	19960.27605
6303	19959.78832
6304	19959.21027
6305	19958.8669
6306	19958.32519
6307	19957.46588
6308	19957.06878
6309	19956.36848
6310	19955.6435
6311	19955.44468
6312	19955.23498
6313	19954.75266
6314	19954.22175
6315	19953.59385
6316	19953.55566
6317	19953.00869
6318	19952.60738
6319	19952.00877
6320	19951.49122
6321	19949.976
6322	19949.69925
6323	19948.97102
6324	19948.39987
6325	19947.65021
6326	19946.44874
6327	19946.0735
6328	19945.07531
6329	19944.5536
6330	19943.86334
6331	19943.37799
6332	19943.14376
